id,key,value,type
19322211,zip_left,16117,tiger
19322211,name_base,Grandview,tiger
19322211,name_type,Rd,tiger
19322211,zip_right,16117,tiger
19322308,name,Sunset Lane,unspecified
19322308,highway,residential,unspecified
19322308,cfcc,A41,tiger
19322308,county,"Beaver, PA",tiger
19322308,reviewed,no,tiger
19322308,name_base,Sunset,tiger
19322308,name_type,Ln,tiger
19322419,name,Lacock Dwellings,unspecified
19322419,highway,residential,unspecified
19322419,cfcc,A41,tiger
19322419,county,"Beaver, PA",tiger
19322419,reviewed,no,tiger
19322419,zip_left,15074,tiger
19322419,name_base,Lacock Dwellings,tiger
19322419,zip_right,15074,tiger
19322493,name,North Magnolia Drive,unspecified
19322493,highway,residential,unspecified
19322493,cfcc,A41,tiger
19322493,county,"Butler, PA",tiger
19322493,reviewed,no,tiger
19322493,name_base,Magnolia,tiger
19322493,name_type,Dr,tiger
19322493,name_direction_prefix,N,tiger
19322567,name,Paul Lane,unspecified
19322567,highway,residential,unspecified
19322567,cfcc,A41,tiger
19322567,county,"Beaver, PA",tiger
19322567,reviewed,no,tiger
19322567,name_base,Paul,tiger
19322567,name_type,Ln,tiger
19322651,name,Sanger Drive,unspecified
19322651,highway,residential,unspecified
19322651,cfcc,A41,tiger
19322651,county,"Beaver, PA",tiger
19322651,reviewed,no,tiger
19322651,zip_left,15010,tiger
19322651,name_base,Sanger,tiger
19322651,name_type,Dr,tiger
19322651,zip_right,15010,tiger
19322759,name,1st Street,unspecified
19322759,source,bing,unspecified
19322759,highway,residential,unspecified
19322833,name,3rd Street,unspecified
19322833,highway,residential,unspecified
19322833,cfcc,A41,tiger
19322833,county,"Butler, PA",tiger
19322833,reviewed,no,tiger
19322833,zip_left,16033,tiger
19322833,name_base,3rd,tiger
19322833,name_type,St,tiger
19322833,zip_right,16033,tiger
19322908,name,McKenzie Road,unspecified
19322908,name_1,T322,unspecified
19322908,highway,residential,unspecified
19322908,cfcc,A41,tiger
19322908,county,"Beaver, PA",tiger
19322908,reviewed,no,tiger
19322908,name_base,McKenzie,tiger
19322908,name_type,Rd,tiger
19322908,name_base_1,T322,tiger
19322994,access,private,unspecified
19322994,highway,service,unspecified
19322994,cfcc,A74,tiger
19322994,tlid,65188931,tiger
19322994,county,"Lawrence, PA",tiger
19322994,source,tiger_import_dch_v0.6_20070829,tiger
19322994,reviewed,no,tiger
19322994,upload_uuid,bulk_upload.pl-d519decf-4d62-4fc8-b658-f4ea0378bbb6,tiger
19323065,name,Mae Street,unspecified
19323065,highway,residential,unspecified
19323065,cfcc,A41,tiger
19323065,county,"Beaver, PA",tiger
19323065,reviewed,no,tiger
19323065,zip_left,15066,tiger
19323065,name_base,Mae,tiger
19323065,name_type,St,tiger
19323065,zip_right,15066,tiger
19323156,name,Lake Road,unspecified
19323156,highway,residential,unspecified
19323156,cfcc,A41,tiger
19323156,county,"Butler, PA",tiger
19323156,reviewed,no,tiger
19323156,zip_left,16059,tiger
19323156,name_base,Lake,tiger
19323156,name_type,Rd,tiger
19323156,zip_right,16059,tiger
19323226,name,Conrad Lane,unspecified
19323226,highway,residential,unspecified
19323226,cfcc,A41,tiger
19323226,county,"Butler, PA",tiger
19323226,reviewed,no,tiger
19323226,zip_left,16055,tiger
19323226,name_base,Conrad,tiger
19323226,name_type,Ln,tiger
19323226,zip_right,16055,tiger
19323320,NHS,yes,unspecified
19323320,ref,PA 68;PA 168,unspecified
19323320,name,Midland Avenue,unspecified
19323320,lanes,2,unspecified
19323320,highway,primary,unspecified
19323320,cfcc,A31,tiger
19323320,county,"Beaver, PA",tiger
19323320,zip_left,15059,tiger
19323320,name_base,Midland,tiger
19323320,name_type,Ave,tiger
19323320,zip_right,15059,tiger
19323320,name_base_1,State Route 68,tiger
19323320,name_base_2,State Route 168,tiger
19323320,old_ref_legislative,243,unspecified
19323393,name,Fairview Street,unspecified
19323393,lanes,2,unspecified
19323393,highway,residential,unspecified
19323393,cfcc,A41,tiger
19323393,tlid,52558612,tiger
19323393,county,"Beaver, PA",tiger
19323393,source,tiger_import_dch_v0.6_20070829,tiger
19323393,zip_left,15010,tiger
19323393,name_base,Fairview,tiger
19323393,name_type,St,tiger
19323393,separated,no,tiger
19323393,zip_right,15010,tiger
19323393,upload_uuid,bulk_upload.pl-a7fb9be9-05ba-4476-895d-d24ff8474549,tiger
19323473,name,13th Street,unspecified
19323473,highway,residential,unspecified
19323473,cfcc,A41,tiger
19323473,county,"Beaver, PA",tiger
19323473,zip_left,15003,tiger
19323473,name_base,13th,tiger
19323473,name_type,St,tiger
19323473,zip_right,15003,tiger
19323557,name,Edgewater Drive,unspecified
19323557,highway,residential,unspecified
19323557,cfcc,A41,tiger
19323557,county,"Beaver, PA",tiger
19323557,reviewed,no,tiger
19323557,zip_left,16141,tiger
19323557,name_base,Edgewater,tiger
19323557,name_type,Dr,tiger
19323557,zip_left_1,16141,tiger
19323664,name,Zeigler Road,unspecified
19323664,highway,residential,unspecified
19323664,cfcc,A41,tiger
19323664,county,"Beaver, PA",tiger
19323664,reviewed,no,tiger
19323664,zip_left,15074,tiger
19323664,name_base,Zeigler,tiger
19323664,name_type,Rd,tiger
19323664,zip_right,15074,tiger
19323751,access,private,unspecified
19323751,highway,service,unspecified
19323751,cfcc,A74,tiger
19323751,tlid,65189833,tiger
19323751,county,"Lawrence, PA",tiger
19323751,source,tiger_import_dch_v0.6_20070829,tiger
19323751,reviewed,no,tiger
19323751,upload_uuid,bulk_upload.pl-d519decf-4d62-4fc8-b658-f4ea0378bbb6,tiger
19323810,name,Midland Heights Circle,unspecified
19323810,highway,residential,unspecified
19323810,cfcc,A41,tiger
19323810,county,"Beaver, PA",tiger
19323810,reviewed,no,tiger
19323810,name_base,Midland Heights,tiger
19323810,name_type,Cir,tiger
19323873,name,Celia Drive,unspecified
19323873,highway,residential,unspecified
19323873,cfcc,A41,tiger
19323873,county,"Beaver, PA",tiger
19323873,reviewed,no,tiger
19323873,zip_left,16123,tiger
19323873,name_base,Celia,tiger
19323873,name_type,Dr,tiger
19323943,name,East Mc Quistion Road,unspecified
19323943,highway,residential,unspecified
19323943,cfcc,A41,tiger
19323943,county,"Butler, PA",tiger
19323943,reviewed,no,tiger
19323943,zip_left,16001,tiger
19323943,name_base,Mc Quistion,tiger
19323943,name_type,Rd,tiger
19323943,zip_right,16001,tiger
19323943,name_direction_prefix,E,tiger
19324039,name,Norman Street,unspecified
19324039,highway,residential,unspecified
19324039,cfcc,A41,tiger
19324039,county,"Beaver, PA",tiger
19324039,reviewed,no,tiger
19324039,zip_left,15001,tiger
19324039,name_base,Norman,tiger
19324039,name_type,St,tiger
19324039,zip_right,15001,tiger
19324097,name,41st Avenue,unspecified
19324097,highway,residential,unspecified
19324097,cfcc,A41,tiger
19324097,county,"Beaver, PA",tiger
19324097,reviewed,no,tiger
19324097,zip_left,15066,tiger
19324097,name_base,41st,tiger
19324097,name_type,Ave,tiger
19324097,zip_right,15066,tiger
19324161,name,Orchard Street,unspecified
19324161,highway,residential,unspecified
19324161,cfcc,A41,tiger
19324161,county,"Beaver, PA",tiger
19324161,reviewed,no,tiger
19324161,zip_left,15074,tiger
19324161,name_base,Orchard,tiger
19324161,name_type,St,tiger
19324161,zip_right,15074,tiger
19324259,name,West 4th Avenue,unspecified
19324259,highway,residential,unspecified
19324259,cfcc,A41,tiger
19324259,county,"Beaver, PA",tiger
19324259,reviewed,no,tiger
19324259,zip_left,15010,tiger
19324259,name_base,4th,tiger
19324259,name_type,Ave,tiger
19324259,zip_right,15010,tiger
19324259,name_direction_prefix,W,tiger
19324344,name,Mc Lean Street,unspecified
19324344,highway,residential,unspecified
19324344,cfcc,A41,tiger
19324344,county,"Beaver, PA",tiger
19324344,reviewed,no,tiger
19324344,zip_left,15001,tiger
19324344,name_base,Mc Lean,tiger
19324344,name_type,St,tiger
19324344,zip_right,15001,tiger
19324417,name,Green Street,unspecified
19324417,name_1,Graham Street,unspecified
19324417,highway,residential,unspecified
19324417,cfcc,A41,tiger
19324417,county,"Beaver, PA",tiger
19324417,reviewed,no,tiger
19324417,zip_left,16136,tiger
19324417,name_base,Green,tiger
19324417,name_type,St,tiger
19324417,zip_right,16136,tiger
19324417,name_base_1,Graham,tiger
19324417,name_type_1,St,tiger
19324478,name,Steuer Lane,unspecified
19324478,highway,residential,unspecified
19324478,cfcc,A41,tiger
19324478,county,"Beaver, PA",tiger
19324478,reviewed,no,tiger
19324478,name_base,Steuer,tiger
19324478,name_type,Ln,tiger
19324543,name,Harvest Drive,unspecified
19324543,highway,residential,unspecified
19324543,cfcc,A41,tiger
19324543,county,"Butler, PA",tiger
19324543,reviewed,no,tiger
19324543,zip_left,16066,tiger
19324543,name_base,Harvest,tiger
19324543,name_type,Dr,tiger
19324543,zip_right,16066,tiger
19324615,name,Chestnut Drive,unspecified
19324615,highway,residential,unspecified
19324615,cfcc,A41,tiger
19324615,county,"Beaver, PA",tiger
19324615,reviewed,no,tiger
19324615,zip_left,15061,tiger
19324615,name_base,Chestnut,tiger
19324615,name_type,Dr,tiger
19324615,zip_right,15061,tiger
19324696,name,Lynn Street,unspecified
19324696,highway,residential,unspecified
19324696,cfcc,A41,tiger
19324696,county,"Beaver, PA",tiger
19324696,reviewed,no,tiger
19324696,zip_left,15001,tiger
19324696,name_base,Lynn,tiger
19324696,name_type,St,tiger
19324696,zip_right,15001,tiger
19324770,name,Joe Lane,unspecified
19324770,access,private,unspecified
19324770,oneway,no,unspecified
19324770,source,bing,unspecified
19324770,highway,service,unspecified
19324770,service,alley,unspecified
19324770,surface,gravel,unspecified
19324770,cfcc,A41,tiger
19324770,county,"Butler, PA",tiger
19324770,reviewed,no,tiger
19324770,zip_left,16059,tiger
19324770,name_base,Joe,tiger
19324770,name_type,Ln,tiger
19324770,zip_right,16059,tiger
19324887,name,Park Road,unspecified
19324887,highway,residential,unspecified
19324887,cfcc,A41,tiger
19324887,county,"Beaver, PA",tiger
19324887,reviewed,no,tiger
19324887,zip_left,15061,tiger
19324887,name_base,Park,tiger
19324887,name_type,Rd,tiger
19324887,zip_right,15061,tiger
19324987,name,Spade Road,unspecified
19324987,highway,residential,unspecified
19324987,cfcc,A41,tiger
19324987,county,"Beaver, PA",tiger
19324987,reviewed,no,tiger
19324987,zip_left,15074,tiger
19324987,name_base,Spade,tiger
19324987,name_type,Rd,tiger
19324987,zip_right,15074,tiger
19325070,name,Henry Street,unspecified
19325070,highway,residential,unspecified
19325070,cfcc,A41,tiger
19325070,county,"Beaver, PA",tiger
19325070,reviewed,no,tiger
19325070,zip_left,15010,tiger
19325070,name_base,Henry,tiger
19325070,name_type,St,tiger
19325070,zip_right,15010,tiger
19325135,name,Grandview Boulevard,unspecified
19325135,highway,residential,unspecified
19325135,cfcc,A41,tiger
19325135,county,"Butler, PA",tiger
19325135,reviewed,no,tiger
19325135,zip_left,16001,tiger
19325135,name_base,Grandview,tiger
19325135,name_type,Blvd,tiger
19325135,zip_right,16001,tiger
19325225,name,Stokes Drive,unspecified
19325225,highway,residential,unspecified
19325225,cfcc,A41,tiger
19325225,county,"Beaver, PA",tiger
19325225,reviewed,no,tiger
19325225,zip_left,15009,tiger
19325225,name_base,Stokes,tiger
19325225,name_type,Dr,tiger
19325225,zip_right,15009,tiger
19325311,name,Adams Drive,unspecified
19325311,highway,residential,unspecified
19325311,cfcc,A41,tiger
19325311,county,"Beaver, PA",tiger
19325311,reviewed,no,tiger
19325311,zip_left,15003,tiger
19325311,name_base,Adams,tiger
19325311,name_type,Dr,tiger
19325311,zip_right,15003,tiger
19325389,name,Lincoln Court,unspecified
19325389,highway,residential,unspecified
19325389,cfcc,A41,tiger
19325389,county,"Beaver, PA",tiger
19325389,reviewed,no,tiger
19325389,zip_left,15050,tiger
19325389,name_base,Lincoln,tiger
19325389,name_type,Ct,tiger
19325389,zip_right,15050,tiger
19325474,name,4th Avenue,unspecified
19325474,highway,unclassified,unspecified
19325474,cfcc,A31,tiger
19325474,county,"Beaver, PA",tiger
19325474,reviewed,no,tiger
19325474,zip_left,15010,tiger
19325474,name_base,4th,tiger
19325474,name_type,Ave,tiger
19325474,zip_right,15010,tiger
19325474,name_base_1,State Route 18,tiger
19325556,name,School Street,unspecified
19325556,highway,residential,unspecified
19325556,cfcc,A41,tiger
19325556,county,"Beaver, PA",tiger
19325556,reviewed,no,tiger
19325556,name_base,School,tiger
19325556,name_type,St,tiger
19325635,name,Compton Court Road,unspecified
19325635,highway,residential,unspecified
19325635,cfcc,A41,tiger
19325635,county,"Beaver, PA",tiger
19325635,reviewed,no,tiger
19325635,zip_left,15143,tiger
19325635,name_base,Compton Court,tiger
19325635,name_type,Rd,tiger
19325635,zip_right,15143,tiger
19325708,name,34th Street,unspecified
19325708,highway,residential,unspecified
19325708,cfcc,A41,tiger
19325708,county,"Beaver, PA",tiger
19325708,reviewed,no,tiger
19325708,name_base,34th,tiger
19325708,name_type,St,tiger
19325781,name,4th Street,unspecified
19325781,highway,tertiary,unspecified
19325781,cfcc,A41,tiger
19325781,county,"Beaver, PA",tiger
19325781,reviewed,no,tiger
19325781,zip_left,16117,tiger
19325781,name_base,4th,tiger
19325781,name_type,St,tiger
19325781,zip_right,16117,tiger
19325781,old_ref_legislative,A-125,unspecified
19325856,name,Reed Road,unspecified
19325856,highway,residential,unspecified
19325856,cfcc,A41,tiger
19325856,county,"Beaver, PA",tiger
19325856,reviewed,no,tiger
19325856,name_base,Reed,tiger
19325856,name_type,Rd,tiger
19325923,name,Irwin Way,unspecified
19325923,highway,residential,unspecified
19325923,cfcc,A41,tiger
19325923,tlid,65182210,tiger
19325923,county,"Lawrence, PA",tiger
19325923,source,tiger_import_dch_v0.6_20070829,tiger
19325923,reviewed,no,tiger
19325923,zip_left,16120,tiger
19325923,name_base,Irwin,tiger
19325923,name_type,Way,tiger
19325923,separated,no,tiger
19325923,zip_right,16120,tiger
19325923,upload_uuid,bulk_upload.pl-d519decf-4d62-4fc8-b658-f4ea0378bbb6,tiger
19325984,name,Cross Street,unspecified
19325984,highway,residential,unspecified
19325984,cfcc,A41,tiger
19325984,county,"Beaver, PA",tiger
19325984,reviewed,no,tiger
19325984,name_base,Cross,tiger
19325984,name_type,St,tiger
19326039,name,Sunset Drive,unspecified
19326039,highway,residential,unspecified
19326039,cfcc,A41,tiger
19326039,county,"Beaver, PA",tiger
19326039,reviewed,no,tiger
19326039,zip_left,15074,tiger
19326039,name_base,Sunset,tiger
19326039,name_type,Dr,tiger
19326039,zip_right,15074,tiger
19326101,name,Hill Street,unspecified
19326101,highway,residential,unspecified
19326101,cfcc,A41,tiger
19326101,county,"Beaver, PA",tiger
19326101,reviewed,no,tiger
19326101,zip_left,15003,tiger
19326101,name_base,Hill,tiger
19326101,name_type,St,tiger
19326101,zip_right,15003,tiger
19326101,zip_left_1,15003,tiger
19326143,name,Monmouth Drive,unspecified
19326143,highway,residential,unspecified
19326143,cfcc,A41,tiger
19326143,county,"Butler, PA",tiger
19326143,reviewed,no,tiger
19326143,zip_left,16066,tiger
19326143,name_base,Monmouth,tiger
19326143,name_type,Dr,tiger
19326143,zip_right,16066,tiger
19326201,name,Stonebridge Drive,unspecified
19326201,lanes,2,unspecified
19326201,oneway,no,unspecified
19326201,source,bing,unspecified
19326201,highway,residential,unspecified
19326201,surface,paved,unspecified
19326201,cfcc,A41,tiger
19326201,county,"Butler, PA",tiger
19326201,reviewed,no,tiger
19326201,name_base,Stonebridge,tiger
19326201,name_type,Dr,tiger
19326260,name,Harrison Avenue,unspecified
19326260,highway,residential,unspecified
19326260,cfcc,A41,tiger
19326260,county,"Butler, PA",tiger
19326260,reviewed,no,tiger
19326260,name_base,Harrison,tiger
19326260,name_type,Ave,tiger
19326339,name,Tevebaugh Hollow Road,unspecified
19326339,highway,residential,unspecified
19326339,cfcc,A41,tiger
19326339,county,"Beaver, PA",tiger
19326339,reviewed,no,tiger
19326339,zip_left,15042,tiger
19326339,name_base,Tevebaugh Hollow,tiger
19326339,name_type,Rd,tiger
19326339,zip_right,15042,tiger
19326410,name,Sand Street,unspecified
19326410,highway,residential,unspecified
19326410,cfcc,A41,tiger
19326410,county,"Beaver, PA",tiger
19326410,reviewed,no,tiger
19326410,zip_left,15066,tiger
19326410,name_base,Sand,tiger
19326410,name_type,St,tiger
19326410,zip_right,15066,tiger
19326468,name,Willow Drive,unspecified
19326468,highway,residential,unspecified
19326468,cfcc,A41,tiger
19326468,county,"Butler, PA",tiger
19326468,reviewed,no,tiger
19326468,zip_left,16066,tiger
19326468,name_base,Willow,tiger
19326468,name_type,Dr,tiger
19326468,zip_right,16066,tiger
19326531,name,Jo Deener Drive,unspecified
19326531,name_1,T312,unspecified
19326531,highway,residential,unspecified
19326531,cfcc,A41,tiger
19326531,county,"Butler, PA",tiger
19326531,reviewed,no,tiger
19326531,zip_left,16063,tiger
19326531,name_base,Jo Deener,tiger
19326531,name_type,Dr,tiger
19326531,zip_right,16063,tiger
19326531,name_base_1,T312,tiger
